amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,square_meters,price_per_m2,cluster,pca1,pca2,anomaly
Unknown,1.0,1.0,Thumbnail,Unknown,600,250,Houghton,MI,47.1165,-88.5631,23.22575,25.833396122837797,0.0,-1.9808732503400237,0.10032304939471014,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,600,250,Raleigh,NC,35.823,-78.6438,23.22575,25.833396122837797,0.0,-1.9610735233420993,-0.49783159351020784,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,595,250,New Canton,VA,37.6465,-78.2899,23.22575,25.61811782181415,0.0,-1.9630510686157097,-0.4756761886970693,1.0
Pool,1.0,1.0,Thumbnail,Unknown,580,250,Vero Beach,FL,27.6361,-80.4261,23.22575,24.972282918743204,0.0,-1.9422078323431073,-0.7332475280937544,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,575,250,Coatesville,PA,39.9849,-75.8127,23.22575,24.757004617719556,0.0,-1.9623446673518212,-0.5523536003091737,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,575,250,Winter Springs,FL,28.681,-81.2808,23.22575,24.757004617719556,0.0,-1.942861488152566,-0.6964524823880545,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,550,250,Clarksville,MD,39.2019,-76.951,23.22575,23.680613112601314,0.0,-1.9551271775293668,-0.6233373209699896,1.0
Pool,1.0,1.0,Thumbnail,Unknown,550,250,Springfield,VA,38.7701,-77.2263,23.22575,23.680613112601314,0.0,-1.954384379856578,-0.6268805438104305,1.0
Pool,1.0,1.0,Thumbnail,Unknown,500,250,Little River,SC,33.8829,-78.6369,23.22575,21.52783010236483,0.0,-1.9341712817125674,-0.8841925454570754,1.0
Pool,1.0,1.0,Thumbnail,Unknown,500,250,Bacliff,TX,29.5056,-94.9889,23.22575,21.52783010236483,0.0,-1.9269361685319657,-0.519696104560734,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,500,250,Paulden,AZ,34.8856,-112.4675,23.22575,21.52783010236483,0.0,-1.936645672301254,0.14181220118986712,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",499,250,Frankfort,KY,38.2006,-84.9469,23.22575,21.484774442160102,0.0,-1.9415604257061279,-0.584506425344837,1.0
Pool,1.0,1.0,Thumbnail,Unknown,495,250,Phoenix,AZ,33.5178,-112.0848,23.22575,21.312551801341183,0.0,-1.9330885624950331,0.07685397173525255,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,200,250,Mount Airy,MD,39.3903,-77.1487,23.22575,8.611132040945932,0.0,-1.873075996303868,-1.780409259390738,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1325,253,Seattle,WA,47.616,-122.3275,23.504459,56.372282382674705,1.0,-2.6917657385248557,3.568496575154277,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1400,255,Kirkland,WA,47.7046,-122.1989,23.690265,59.09600420257013,1.0,-2.699901807446033,3.78558855395725,1.0
"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",1995,258,San Francisco,CA,37.7599,-122.4379,23.968974,83.23259894228264,1.0,-2.797584992797063,5.416615890129125,-1.0
"Parking,Storage",1.0,1.0,Thumbnail,Cats,710,265,Madison,WI,43.0724,-89.4003,24.619295,28.839168627696285,0.0,-1.9575246728207654,0.2729390274197832,1.0
"Dishwasher,Fireplace,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1659,272,Washington,DC,38.9118,-77.0132,25.269616,65.65196716879275,1.0,-2.1061171138650097,2.7082796339703017,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1600,272,San Leandro,CA,37.7078,-122.1435,25.269616,63.317147359896566,1.0,-2.094141145233772,3.8242046829715175,1.0
"Cable or Satellite,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",850,273,Bloomington,IN,39.1471,-86.5136,25.362519,33.51402122163024,0.0,-1.9547598979379868,0.46336707806294014,1.0
Unknown,1.0,0.0,Thumbnail,Cats,1900,275,Corona Del Mar,CA,33.6019,-117.8637,25.548325,74.36886762635125,1.0,-2.6787278267347037,4.55213314503976,-1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1505,275,Los Angeles,CA,34.0372,-118.2972,25.548325,58.90797146192559,1.0,-2.057281606452689,3.274109491642847,1.0
Pool,1.0,1.0,Thumbnail,Unknown,900,275,Gilbert,AZ,33.3423,-111.7755,25.548325,35.22735834932427,1.0,-1.948313386056458,1.1915396022099716,1.0
"Cable or Satellite,Refrigerator",1.0,0.0,Thumbnail,Cats,892,275,Chicago,IL,41.8625,-87.6825,25.548325,34.91422627510806,0.0,-2.513086579576857,0.7666028101369424,1.0
Unknown,1.0,1.0,Yes,Unknown,705,275,Cincinnati,OH,39.1263,-84.5172,25.548325,27.594764040304014,0.0,-1.9230628246281312,-0.06007953895613465,1.0
Pool,1.0,1.0,Thumbnail,Unknown,1240,280,Oxon Hill,MD,38.8077,-76.9886,26.01284,47.66876665523641,0.0,-1.9991757783040807,1.3090184161665908,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",870,285,Anchorage,AK,61.1723,-149.8414,26.477355,32.85826699834632,1.0,-1.9632945051809412,2.8991471176018204,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1095,286,Chicago,IL,41.8625,-87.6825,26.570258,41.21149294071589,0.0,-2.5126429239701764,1.290212139065375,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1350,288,Seattle,WA,47.616,-122.3275,26.756064,50.45585180241758,1.0,-2.555669414124993,3.2111563694780814,1.0
"AC,Cable or Satellite,Internet Access,Parking,Storage,Washer Dryer",1.0,1.0,Yes,Unknown,865,288,Oakdale,PA,40.3911,-80.1989,26.756064,32.329119858586076,0.0,-1.916590545814472,0.2444609228693331,1.0
"Basketball,Cable or Satellite,Dishwasher,Playground,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",690,288,Tampa,FL,28.0076,-82.4792,26.756064,25.788546476791208,0.0,-1.8685771608300317,-0.5449164107232218,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1099,290,Portland,OR,45.5091,-122.6449,26.94187,40.79152634913612,1.0,-2.5074821220312216,2.396991551216454,1.0
"Cable or Satellite,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,Cats,700,290,Minneapolis,MN,44.9855,-93.3023,26.94187,25.98186391664721,0.0,-1.8948790479540152,0.2518923240742624,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,850,296,Iowa City,IA,41.6595,-91.535,27.499288,30.90989119427383,0.0,-2.447115552219321,0.5950132620187107,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",2200,300,Palo Alto,CA,37.4356,-122.134,27.8709,78.93537704200439,1.0,-2.6053842594481704,5.25880755173273,-1.0
"Cable or Satellite,Internet Access,Refrigerator",1.0,1.0,Yes,Unknown,2112,300,Ramsey,NJ,41.0591,-74.1452,27.8709,75.7779619603242,1.0,-2.0472409975847166,3.6046587197273428,1.0
"Cable or Satellite,Internet Access,Refrigerator",1.0,1.0,Yes,Unknown,1868,300,Monrovia,CA,34.1428,-117.9996,27.8709,67.02331105202919,1.0,-2.0044865421511613,4.007557764470814,1.0
"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,Yes,Unknown,1785,300,Farmington,CT,41.7277,-72.8374,27.8709,64.04529455453537,1.0,-2.0058693823366975,2.639277819233025,1.0
"Cable or Satellite,Elevator,Gated,Gym,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1575,300,Los Angeles,CA,34.0628,-118.2754,27.8709,56.51055401870769,1.0,-1.966270444623171,3.1669400092919004,1.0
"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,Yes,Unknown,1534,300,Gaithersburg,MD,39.1775,-77.1944,27.8709,55.039485628379424,1.0,-1.9689175048859453,1.9737478921477625,1.0
"Cable or Satellite,Internet Access,Refrigerator",1.0,1.0,Yes,Unknown,1470,300,Manchester,CT,41.7773,-72.5249,27.8709,52.74318375079384,1.0,-1.9650057301076587,1.7212256404616115,1.0
"Cable or Satellite,Internet Access,Refrigerator",1.0,1.0,Yes,Unknown,1470,300,Glen Burnie,MD,39.1627,-76.6354,27.8709,52.74318375079384,1.0,-1.960561134305114,1.771919907012153,1.0
"Cable or Satellite,Internet Access,Refrigerator",1.0,1.0,Yes,"Cats,Dogs",1470,300,Columbia,MD,39.1723,-76.8514,27.8709,52.74318375079384,1.0,-1.9605824783387857,1.7785571377592317,1.0
"Cable or Satellite,Elevator,Internet Access,Parking,Refrigerator",1.0,2.0,Thumbnail,Unknown,1425,300,Brooklyn,NY,40.6496,-73.9596,27.8709,51.128596493116476,1.0,-1.405287106211194,1.5221987062065514,1.0
"Cable or Satellite,Internet Access,Refrigerator",1.0,1.0,Yes,Unknown,1386,300,Linthicum Heights,MD,39.2081,-76.661,27.8709,49.72928753646276,0.0,-1.9497223207474816,1.5311920882106784,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,1195,300,Seattle,WA,47.616,-122.3275,27.8709,42.87626162054329,1.0,-2.4924150370021465,2.635842409920967,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",995,300,Chicago,IL,41.9891,-87.6572,27.8709,35.70031825308835,0.0,-1.903962801523287,0.801283089187772,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,975,300,Long Beach,CA,33.7815,-118.1934,27.8709,34.982723916342856,1.0,-2.4397397391040085,1.5041482238162414,1.0
"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",911,300,Chicago,IL,41.8625,-87.6825,27.8709,32.68642203875727,0.0,-1.892825716483671,0.555897121422578,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",900,300,Austin,TX,30.3054,-97.7497,27.8709,32.29174515354725,0.0,-2.4235190107177744,0.5898484466056121,1.0
Pool,1.0,1.0,Thumbnail,Unknown,800,300,Fort Collins,CO,40.5649,-105.0824,27.8709,28.703773469819776,0.0,-1.876526405199517,0.7138559622668108,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,800,300,Decatur,GA,33.7416,-84.2614,27.8709,28.703773469819776,0.0,-1.8642414000395389,-0.08535539227808447,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,795,300,Denver,CO,39.736,-104.9819,27.8709,28.524374885633403,0.0,-1.8744369388054365,0.6740356683018263,1.0
Parking,1.0,1.0,Thumbnail,Cats,795,300,Sarasota,FL,27.3181,-82.4987,27.8709,28.524374885633403,0.0,-1.852414202883688,-0.32548102147716695,1.0
"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",775,300,Milwaukee,WI,43.0531,-87.9659,27.8709,27.80678054888791,0.0,-1.877219575479456,0.20348727442184497,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,760,300,Chicago,IL,41.8625,-87.6825,27.8709,27.26858479632879,0.0,-2.4251444307467387,0.20047778933092314,1.0
Pool,1.0,1.0,Thumbnail,Unknown,750,300,Wesley Chapel,FL,28.23,-82.3055,27.8709,26.909787627956042,0.0,-1.8481423452486727,-0.4365598938104883,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,725,300,Tiverton,RI,41.6151,-71.1705,27.8709,26.012794707024174,0.0,-1.8678618758069634,-0.4757639989840033,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,700,300,Stockbridge,GA,33.5571,-84.2167,27.8709,25.115801786092305,0.0,-1.8509227508492727,-0.380603946538995,1.0
"Parking,Refrigerator",1.0,1.0,Thumbnail,Unknown,650,300,Columbus,OH,39.9974,-82.9829,27.8709,23.321815944228568,0.0,-1.855565170374422,-0.38741836444135636,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",595,300,Grand Junction,CO,39.0744,-108.5228,27.8709,21.348431518178458,0.0,-1.8473711801349446,0.18281960407837744,1.0
"Cable or Satellite,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,Cats,590,300,Bloomington,IN,39.1471,-86.5136,27.8709,21.169032933992085,0.0,-1.8463687959744877,-0.479518145664736,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator",1.0,2.0,Thumbnail,Unknown,590,300,Bloomington,IN,39.1471,-86.5136,27.8709,21.169032933992085,0.0,-1.2944235002824462,-0.5604005417308758,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator",1.0,2.0,Thumbnail,Unknown,585,300,Bloomington,IN,39.1471,-86.5136,27.8709,20.989634349805712,0.0,-1.2937736134801623,-0.5748476188221935,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,2.0,Thumbnail,Unknown,580,300,Champaign,IL,40.1145,-88.2723,27.8709,20.81023576561934,0.0,-1.2948395346967787,-0.511216788466931,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,400,300,Raleigh,NC,35.823,-78.6438,27.8709,14.351886734909888,0.0,-1.815737660022351,-1.350728096166921,1.0
"Cable or Satellite,Elevator,Garbage Disposal,Parking,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",1195,301,Reno,NV,39.5197,-119.8342,27.963803,42.7338155686478,1.0,-1.9231614919406765,2.253477108875171,1.0
"Cable or Satellite,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1094,306,Reno,NV,39.5197,-119.8342,28.428318,38.48275511762602,1.0,-1.8952113068125778,1.9218749548985525,1.0
"Dishwasher,Garbage Disposal,Parking,Refrigerator",1.0,0.0,Thumbnail,Unknown,725,308,West Lafayette,IN,40.4969,-86.9659,28.614124,25.33713770164692,0.0,-2.3993114683898336,-0.0019001438891566543,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1099,309,Portland,OR,45.5091,-122.6449,28.707027,38.283309518606714,1.0,-2.4493233365947322,2.2380728819201297,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Pool,Refrigerator",1.0,2.0,Thumbnail,Unknown,1222,310,Lowell,MA,42.6398,-71.3184,28.79993,42.43065868562875,0.0,-1.3503013729822715,0.8219370154896577,1.0
"Dishwasher,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",2195,313,San Francisco,CA,37.7599,-122.4379,29.078639,75.48496337810033,1.0,-2.542672601832104,5.056352106453311,-1.0
"Dishwasher,Garbage Disposal,Parking,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",760,313,Indianapolis,IN,39.7953,-86.1387,29.078639,26.136023766449316,0.0,-1.8383597199090451,-0.054187399781417074,1.0
"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Pool,Refrigerator,Tennis",1.0,2.0,Thumbnail,Unknown,650,314,Ogden,UT,41.2321,-111.9813,29.171542,22.28198975563239,0.0,-1.2754104728136009,0.3546337915671149,1.0
"Dishwasher,Parking,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",2695,315,San Francisco,CA,37.7599,-122.4379,29.264445,92.09127321567179,1.0,-2.585830102515542,6.4175999689397285,-1.0
Dishwasher,1.0,2.0,Thumbnail,Cats,730,315,Anchorage,AK,61.1723,-149.8414,29.264445,24.944945991629094,1.0,-1.3170415546514496,2.229594841531322,-1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",659,315,Lexington,KY,38.0172,-84.4931,29.264445,22.51879371025147,0.0,-2.371911365792489,-0.3616300698265345,1.0
"Dishwasher,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",775,317,Lafayette,IN,40.3613,-86.9005,29.450251,26.315565188221992,0.0,-1.83155151072593,0.004058943303834749,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,1350,318,Chevy Chase,MD,38.9799,-77.0798,29.543154,45.69586578332157,0.0,-2.43613486970521,1.3408905359323535,1.0
"Cable or Satellite,Dishwasher,Elevator,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1100,319,Chicago,IL,41.8625,-87.6825,29.636057,37.11694845235316,0.0,-1.8615456720026493,0.9529035087698174,1.0
"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,Cats,965,320,Chicago,IL,41.8625,-87.6825,29.72896,32.45993132622197,0.0,-1.8456196309579493,0.5743566258754103,1.0
"Cable or Satellite,Gated,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,0.0,Thumbnail,Unknown,675,320,Cleveland,OH,41.4648,-81.6794,29.72896,22.70513331108791,0.0,-2.368603213135679,-0.3301166334505676,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,925,321,Lakewood,CO,39.6894,-105.1119,29.821863,31.01751221913936,1.0,-1.835802945606998,0.9140909573049129,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",845,322,Milwaukee,WI,43.0531,-87.9659,29.914766,28.24691993245075,0.0,-1.8312085625119008,0.27369729656904906,1.0
Parking,1.0,2.0,Thumbnail,Unknown,700,324,Madison,WI,43.0724,-89.4003,30.100572,23.25537202415954,0.0,-1.26133653049192,-0.17036496088682324,1.0
Wood Floors,1.0,2.0,Thumbnail,Unknown,2700,325,Boston,MA,42.328,-71.071,30.193475,89.42329427136161,1.0,-1.4363516727197543,4.698141111813899,-1.0
Unknown,1.0,2.0,Thumbnail,Cats,1995,325,Redondo Beach,CA,33.8517,-118.3978,30.193475,66.07387854495053,1.0,-1.3596276629640587,3.950784178009936,1.0
Unknown,1.0,1.0,Thumbnail,Dogs,1350,325,Seattle,WA,47.616,-122.3275,30.193475,44.711647135680806,1.0,-1.8778390458321674,2.7671558523055078,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",1349,325,Chicago,IL,41.8625,-87.6825,30.193475,44.678527397061785,1.0,-1.3150738569031977,1.5050873321614515,1.0
"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",975,325,Las Vegas,NV,36.1554,-115.1733,30.193475,32.29174515354725,1.0,-1.2723248368022342,1.1462919324175895,1.0
"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1.0,0.0,Thumbnail,Cats,925,325,Chicago,IL,41.8625,-87.6825,30.193475,30.63575822259611,0.0,-2.381042405473686,0.5147549009084855,1.0
Dishwasher,1.0,2.0,Thumbnail,"Cats,Dogs",899,325,Chicago,IL,41.8625,-87.6825,30.193475,29.774645018501516,0.0,-1.2748264058038634,0.2823426375308839,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",700,325,Bridgeport,CT,41.1873,-73.1811,30.193475,23.183817033315975,0.0,-1.2555419078574923,-0.7048097636215664,1.0
"Parking,Refrigerator",1.0,2.0,Thumbnail,Cats,325,325,Toledo,OH,41.6675,-83.5837,30.193475,10.763915051182416,0.0,-1.2230612727434553,-1.4036305844467707,1.0
Pool,1.0,1.0,Thumbnail,Cats,915,330,Denver,CO,39.6665,-105.0962,30.657989999999998,29.845400823733065,0.0,-1.8124191173648196,0.8322213712313681,1.0
"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,0.0,Thumbnail,Unknown,799,330,West Lafayette,IN,40.4969,-86.9659,30.657989999999998,26.061721593620458,0.0,-2.355890281709721,0.08866039845820876,1.0
Storage,1.0,1.0,Thumbnail,"Cats,Dogs",710,330,Kansas City,MO,39.0744,-94.5521,30.657989999999998,23.15872632224096,0.0,-1.794339120997952,-0.045724058797810996,1.0
"Dishwasher,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",2695,332,San Francisco,CA,37.7599,-122.4379,30.843796,87.37575621366449,1.0,-1.3936038928906096,5.959450042149186,-1.0
"Dishwasher,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2295,332,San Francisco,CA,37.7599,-122.4379,30.843796,74.4071838628423,1.0,-1.9138763761808932,4.970876239671941,1.0
Unknown,1.0,2.0,Thumbnail,Cats,1079,333,Denver,CO,39.736,-104.9819,30.936699,34.87767069136885,1.0,-1.2660278944682717,1.1701648578412913,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,1386,334,Austin,TX,30.3054,-97.7497,31.029602,44.667024733349784,1.0,-1.2702947233541706,1.5121526551516644,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",800,335,Des Moines,IA,41.5927,-93.6276,31.122505,25.70487176401771,0.0,-1.7947416050524463,0.21184358852205987,1.0
"Dishwasher,Parking,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",2195,336,San Francisco,CA,37.7856,-122.4121,31.215408,70.31783790876608,1.0,-2.441015735736941,4.7309575608490215,-1.0
Unknown,1.0,2.0,Thumbnail,Cats,1100,336,Shorewood,WI,43.0834,-87.8861,31.215408,35.239007608037674,0.0,-1.2650646854477274,0.79169604187328,1.0
"Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1099,336,Tampa,FL,28.0076,-82.4792,31.215408,35.20697214657582,0.0,-1.790675977379555,0.30277140440057104,1.0
"Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,View",1.0,0.0,Thumbnail,Unknown,625,336,Tucson,AZ,32.2264,-110.9438,31.215408,20.02216341365777,0.0,-2.3157109012132806,0.08226197986270128,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,809,337,Austin,TX,30.3054,-97.7497,31.308311,25.83978420298687,0.0,-1.2194770178824057,-0.03841223627662607,1.0
Refrigerator,1.0,0.0,Thumbnail,"Cats,Dogs",2295,338,San Francisco,CA,37.7599,-122.4379,31.401214,73.08634627947824,1.0,-2.439689175070288,4.968581982740859,-1.0
"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",1160,338,Gainesville,FL,29.6533,-82.3656,31.401214,36.94124692121776,0.0,-1.2405925748202975,0.4106678095788518,1.0
"Cable or Satellite,Internet Access,Parking",1.0,2.0,Thumbnail,Unknown,998,338,Wausau,WI,44.9605,-89.6304,31.401214,31.78221071325459,0.0,-1.2558366901841005,0.6116251298457008,1.0
"Cable or Satellite,Elevator,Parking,Refrigerator,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",990,338,Portland,OR,45.5091,-122.6449,31.401214,31.52744349310826,1.0,-1.2569400520547656,1.5801567381202217,1.0
"Parking,Refrigerator",1.0,1.0,Thumbnail,Unknown,785,340,Madison,WI,43.0724,-89.4003,31.58702,24.851980338759404,0.0,-1.7850336993135039,0.06340981690673349,1.0
"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,2.0,Thumbnail,Unknown,720,340,West Lafayette,IN,40.4969,-86.9659,31.58702,22.794173049562765,0.0,-1.224150782649787,-0.3296625468452793,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",1240,341,Tempe,AZ,33.3898,-111.9272,31.679923,39.14150927702697,1.0,-2.348794933323088,1.7352451160897366,1.0
Refrigerator,1.0,0.0,Thumbnail,Unknown,2395,342,San Francisco,CA,37.7599,-122.4379,31.772826,75.37887879409908,1.0,-2.429171474649918,5.176186515800006,-1.0
"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",480,342,Lafayette,IN,40.3613,-86.9005,31.772826,15.107249194641987,0.0,-1.2040504186646666,-0.971308921895335,1.0
"Cable or Satellite,Clubhouse,Elevator,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",800,344,Chattanooga,TN,35.0462,-85.2352,31.958632,25.032360584145152,0.0,-2.315176254369636,-0.17513719035769174,1.0
"Dishwasher,Patio/Deck",1.0,1.0,Thumbnail,"Cats,Dogs",1655,346,Seattle,WA,47.616,-122.3275,32.144438,51.486356675453465,1.0,-1.832691566811324,3.385656395778882,1.0
"Cable or Satellite,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,Thumbnail,Cats,899,346,Minneapolis,MN,44.9855,-93.3023,32.144438,27.96751338443061,0.0,-1.782204238718254,0.49814504094944007,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",600,347,Saint Louis,MO,38.6274,-90.304,32.237341,18.611956860834148,0.0,-1.751287215525856,-0.540677492751005,1.0
"Dishwasher,Parking,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",699,348,Kansas City,MO,39.0744,-94.5521,32.330244,21.620622473495715,0.0,-1.2039733365641323,-0.23202706354324124,1.0
Refrigerator,1.0,0.0,Thumbnail,Unknown,2195,350,San Francisco,CA,37.7599,-122.4379,32.51605,67.50512439241544,1.0,-2.3839505160194814,4.553744704781784,-1.0
"Elevator,Internet Access,Parking",1.0,2.0,Thumbnail,Unknown,1670,350,Ann Arbor,MI,42.2711,-83.745,32.51605,51.35925181564181,1.0,-1.258328456323436,2.0224098906202403,1.0
Pool,1.0,1.0,Thumbnail,Unknown,1650,350,San Jose,CA,37.3108,-121.8645,32.51605,50.74417095557425,1.0,-1.8014071416580548,3.0433569115557932,1.0
Parking,1.0,2.0,Thumbnail,"Cats,Dogs",1550,350,Washington,DC,38.9118,-77.0132,32.51605,47.66876665523641,1.0,-1.2457937520826636,1.4244858649464254,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1400,350,Los Angeles,CA,34.0372,-118.2972,32.51605,43.05566020472966,1.0,-2.3339252686547978,2.288019794333494,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1299,350,Portland,OR,45.5091,-122.6449,32.51605,39.949501861388455,1.0,-2.348389376408205,2.4669563606762184,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1299,350,Seattle,WA,47.616,-122.3275,32.51605,39.949501861388455,1.0,-2.352036047222909,2.5145357444196246,1.0
